,goalvalues,timestamps
0,9083.951352886994,0.0
1,8721.049000162922,0.07496094703674316
2,8636.332191862202,0.2676832675933838
3,8346.998836196333,0.3732731342315674
4,8226.678712545348,0.8548109531402588
5,8108.692292752887,1.3028979301452637
6,7948.571606121295,1.7157061100006104
7,7837.671841229232,2.2104220390319824
8,7654.875823204311,2.843135118484497
9,7539.132104242126,3.258270025253296
10,7335.972001875831,4.096436023712158
11,7232.701972137424,4.7401909828186035
12,7102.615615714312,5.3943681716918945
13,6918.070471290674,8.015801191329956
14,6775.318342566636,9.930426120758057
15,6738.838760308587,11.839406251907349
16,6585.193579547937,13.754489183425903
17,6312.4078968322065,15.612464904785156
18,6235.638255842656,18.319751977920532
19,6141.332538477756,21.01456594467163
20,6059.278748428813,23.74643111228943
21,5813.606817540363,26.495225191116333
22,5670.106492198276,29.387069940567017
23,5473.668221626947,31.860868215560913
24,5424.904511114546,34.44230008125305
25,5337.477922604005,37.237412214279175
26,5296.8442743363485,37.35572099685669
27,5208.775839747359,43.949525117874146
28,5049.5031198699,47.390886068344116
29,4892.135933368627,48.75784206390381
30,4824.462274268859,54.873435974121094
31,4769.430750677071,58.77688193321228
32,4721.3102102667035,60.71872115135193
33,4690.297362070072,65.81044006347656
34,4475.654612104894,72.57810807228088
35,4436.0064955643975,76.64436101913452
36,4404.405149025317,82.75985407829285
37,4299.95964173587,84.48836731910706
38,4252.153587707697,85.92021203041077
39,4138.639295623192,87.36265301704407
40,4008.432188822637,90.697261095047
41,3894.1174506891784,91.88084006309509
42,3798.423179375264,93.25369501113892
43,3784.325322234712,98.29221606254578
44,3734.881943326138,103.3444311618805
45,3657.632751064706,109.71586322784424
46,3610.980208338251,111.11388111114502
47,3606.186836359433,117.44258213043213
48,3554.1593559471366,121.97161197662354
49,3486.1830270422943,129.64459109306335
50,3447.1201175878414,136.9626021385193
