,goalvalues,timestamps
0,9036.885919579228,0.0
1,8755.040719640736,0.09332823753356934
2,8383.407437532373,0.23665094375610352
3,8307.367573306183,0.30982208251953125
4,7878.975412938489,1.0219240188598633
5,7625.484796390079,1.848337173461914
6,7401.5502143683625,2.577623128890991
7,7367.124074416748,3.252732276916504
8,7172.993014881322,4.286653995513916
9,7141.784326348614,5.819224119186401
10,7024.904979612009,7.36432409286499
11,6953.636807442574,9.228535175323486
12,6924.105178052261,11.286920070648193
13,6749.468093029278,12.850496053695679
14,6572.62430041888,14.429836988449097
15,6457.052039458416,16.464128017425537
16,6439.139559983498,18.46236801147461
17,6237.457915136729,21.45589804649353
18,6119.739787758866,23.82407808303833
19,5772.224062399473,26.040446043014526
20,5725.483578080901,30.308300018310547
21,5654.215405911462,31.831698894500732
22,5584.181814022144,34.884056091308594
23,5554.6501846318315,36.83265829086304
24,5518.992896058513,41.23338317871094
25,5518.992896058509,42.049160957336426
26,5448.2280408777115,45.900100231170654
27,5425.428916946115,48.39599800109863
28,5409.377415414798,49.900806188583374
29,5370.285351920353,51.84263014793396
30,5239.368562254378,55.14707827568054
31,5209.836932864066,56.866487979888916
32,5054.085422267184,63.500612020492554
33,4945.782914910431,70.04779410362244
34,4890.653523721558,73.16749811172485
35,4852.7619117730355,82.25872421264648
36,4672.1895660616665,88.39320397377014
37,4561.493479458084,90.62897419929504
38,4540.174407068083,101.8916871547699
39,4419.544468362506,102.9341561794281
40,4368.828223982349,107.55590295791626
41,4344.289073044423,113.06345224380493
42,4326.751754280307,123.83201718330383
43,4265.3397915712485,130.63871097564697
44,4265.339791571247,136.08590507507324
45,4212.439859772658,140.96817708015442
46,4092.107376783264,145.8771550655365
47,4068.656085050541,150.90360498428345
48,4068.6560850505375,152.0547912120819
49,3983.310151806585,159.35606598854065
50,3929.400831223389,165.88915514945984
