,goalvalues,timestamps
0,9075.74596575629,0.0
1,8791.745450041119,0.11870813369750977
2,8523.603469195983,0.1417691707611084
3,8167.19439410331,0.21724510192871094
4,7921.660453351298,0.23352599143981934
5,7729.766492584422,0.36243414878845215
6,7472.615374572768,0.5914812088012695
7,7153.909903585623,0.7334311008453369
8,6901.020112688835,0.7714569568634033
9,6774.9347004307565,0.9302949905395508
10,6718.310294470495,1.7605412006378174
11,6546.497707497587,2.637989044189453
12,6245.239103529591,3.6045141220092773
13,6166.462687904896,4.307765960693359
14,6099.316201455251,5.173639297485352
15,5837.108517510551,5.816815137863159
16,5697.829229697145,6.4815993309021
17,5641.511458603745,9.123228073120117
18,5628.240446688324,11.671069145202637
19,5527.656291842766,14.708346128463745
20,5431.360704476494,19.59018325805664
21,5399.29363906648,23.96712899208069
22,5355.0359716233315,27.707914352416992
23,5312.689587857374,30.66987633705139
24,5175.932631788309,33.46637415885925
25,5164.339623330314,33.55338215827942
