,goalvalues,timestamps
0,8418.14981036857,0.0
1,8245.155133508706,0.12944984436035156
2,8132.048654975188,0.18441486358642578
3,8064.578907640796,0.316087007522583
4,7863.276982057607,0.5543069839477539
5,7640.244373711408,0.7957339286804199
6,7544.12561098118,1.2225630283355713
7,7458.349506173512,1.826706886291504
8,7301.047560169838,2.830871105194092
9,7235.4969057404305,3.4892830848693848
10,7128.6008900248635,4.6987059116363525
11,6957.268284413491,5.425303936004639
12,6931.698033639659,6.124424934387207
13,6741.49629876783,6.982754945755005
14,6563.266083646144,7.836058139801025
15,6238.696766194054,9.955518007278442
16,6020.660044032338,10.810060024261475
17,5948.040860155077,11.648524045944214
18,5845.638553145687,13.464252948760986
19,5802.115507523649,16.09830594062805
20,5762.443642039456,18.47535800933838
21,5609.089102430127,21.201029062271118
22,5477.628903988461,23.203014850616455
23,5446.875116297873,25.991090774536133
24,5422.614890710633,28.355252981185913
25,5399.317709249717,31.235804796218872
26,5283.130320030839,33.582716941833496
27,5176.234304315272,36.57561278343201
28,5114.946050659972,39.7641499042511
29,5075.8317662985955,45.247846841812134
30,5045.226367581032,46.91258001327515
31,4912.2902402049585,47.71423888206482
32,4861.2922773941455,51.422873973846436
33,4801.813007756569,52.05134987831116
34,4702.35082923709,53.12108898162842
35,4629.866894641309,55.30121397972107
36,4573.359526503376,57.34092092514038
37,4463.910713190642,58.59960913658142
38,4441.884127317044,59.61677312850952
39,4391.478197028934,62.60959315299988
40,4388.506295529289,64.63064074516296
41,4320.043524436776,69.8020510673523
42,4320.043524436773,78.58973097801208
43,4303.073257599311,87.97298288345337
44,4249.214461480056,92.15178799629211
45,4236.595014462087,100.24037098884583
46,4106.556410387134,104.84126901626587
47,4089.349843417045,109.02674984931946
48,4081.7486833569947,113.73424196243286
49,4081.748683356991,116.43494701385498
50,4017.175755263307,125.00380492210388
