,goalvalues,timestamps
0,8714.132915826598,0.0
1,8474.869717360645,0.08502888679504395
2,8115.642799226025,0.7399868965148926
3,7811.314489725035,1.3632919788360596
4,7539.436408424695,2.516479015350342
5,7302.726915208801,3.9750118255615234
6,7105.826527590365,5.521464824676514
7,7021.506524415814,7.032397747039795
8,6892.454686380235,8.713123798370361
9,6715.992043930313,10.224267959594727
10,6520.562441727725,11.765724897384644
11,6364.3912769166745,13.37942886352539
12,6187.567673538044,14.960179090499878
13,6009.433634804136,16.788440942764282
14,5803.739926498663,18.281173944473267
15,5739.2982475944045,19.8430118560791
16,5601.615777057912,21.693814039230347
17,5395.961879112761,24.011959075927734
18,5305.018990121131,26.848287105560303
19,5163.2036896573445,29.657868146896362
20,5039.6606057560675,32.4713659286499
21,4844.633480203109,35.42702603340149
22,4765.240504806707,39.52770376205444
23,4749.6607372927065,41.07183790206909
24,4656.138260984546,51.336013078689575
25,4656.138260984546,53.125450134277344
26,4656.138260984546,61.767040967941284
27,4656.138260984546,69.50008893013
28,4656.138260984546,77.3162670135498
29,4656.138260984546,85.81964015960693
30,4656.138260984546,93.46635508537292
31,4656.138260984546,101.14048790931702
32,4656.138260984546,108.79928708076477
33,4656.138260984546,117.14207291603088
34,4656.138260984546,124.86734914779663
35,4656.138260984546,132.54528903961182
36,4656.138260984546,140.40370297431946
37,4656.138260984546,148.0811378955841
38,4656.138260984546,155.90087413787842
39,4656.138260984546,164.0891399383545
40,4656.138260984546,171.78143692016602
41,4656.138260984546,179.41657304763794
42,4656.138260984546,187.13122701644897
43,4656.138260984546,194.8641059398651
44,4656.138260984546,202.72422885894775
45,4656.138260984546,210.39243078231812
46,4656.138260984546,218.20972800254822
47,4656.138260984546,225.91958618164062
48,4656.138260984546,233.64750909805298
49,4656.138260984546,241.37136483192444
50,4656.138260984546,248.96452689170837
