,goalvalues,timestamps
0,8375.685042865662,0.0
1,8183.485760958043,0.04556679725646973
2,7976.284566011855,0.3125607967376709
3,7787.426709177649,0.3464839458465576
4,7659.062188772907,0.4531738758087158
5,7468.963907188474,0.5913729667663574
6,7141.758999492085,0.7504439353942871
7,7047.035711495024,0.8010480403900146
8,6883.818357051459,0.9089257717132568
9,6570.3087790977515,0.9941129684448242
10,6383.151056019276,1.3429818153381348
11,6246.646680021244,1.378213882446289
12,6082.828619117114,1.750852108001709
13,5980.1218103786305,4.093461990356445
14,5961.306751233693,4.101679801940918
15,5902.513574562552,9.180986881256104
16,5808.3280601322695,12.180387020111084
17,5723.128225351495,15.57345986366272
18,5679.019957425684,18.120655059814453
19,5618.60393645717,22.179716110229492
20,5553.973707865189,24.142676830291748
21,5478.256351457094,26.462028980255127
22,5291.871120591808,28.578341722488403
23,5192.375077811972,31.117050886154175
24,5109.202495288853,31.35779595375061
25,5082.40308943994,40.39968466758728
26,4901.75072441571,45.366328954696655
27,4860.937315931978,50.78940796852112
28,4839.687843107269,54.07101368904114
29,4699.952360858537,60.07921504974365
30,4592.083209966437,66.42253994941711
31,4570.180448367224,68.58241987228394
32,4547.69640730599,77.47210478782654
33,4309.437054657377,79.46311807632446
34,4261.766010415427,81.55246686935425
35,4203.5467646644975,92.06434297561646
36,4152.842319295894,99.24306082725525
37,4107.434194593414,106.30230903625488
38,4070.5418915523114,109.84549593925476
39,4025.4919759480617,115.87240695953369
40,3989.4097958050115,123.31274175643921
41,3905.2078945097014,131.4346170425415
42,3885.545750954657,137.31420493125916
43,3850.8910145117407,140.23344779014587
44,3794.538263333532,146.37042689323425
45,3767.6215461538654,157.15729880332947
46,3738.585390132408,160.4261827468872
47,3733.9739973514047,174.09890985488892
48,3726.591154692316,179.3384509086609
49,3671.572102227423,193.88853073120117
50,3663.9517700926854,201.85706496238708
