,goalvalues,timestamps
0,9381.829295816762,0.0
1,9174.68454430005,0.8778078556060791
2,9111.174859928196,0.8952887058258057
3,8897.619117667538,2.059798002243042
4,8688.262634430226,3.5011630058288574
5,8474.706892169565,4.657089948654175
6,8380.381191122135,5.521573781967163
7,8263.45918770105,6.8770058155059814
8,8104.142901365285,7.723297119140625
9,7923.3445021537955,9.371064901351929
10,7874.763546530925,10.93984317779541
11,7786.044194443544,12.754966020584106
12,7746.95111689861,13.666000843048096
13,7707.240973408996,15.782538890838623
14,7445.1300164433815,18.956972122192383
15,7215.857319211267,22.48224377632141
16,7002.816334615101,24.555052995681763
17,6939.893581405839,25.322477102279663
18,6795.6715830983885,27.543362140655518
19,6724.411584589539,28.705651998519897
20,6577.133753272763,30.074744701385498
21,6540.094179633907,35.65420484542847
22,6488.593476557791,39.0653178691864
23,6345.686819887491,40.46433901786804
24,6249.820952079612,47.440202951431274
25,6209.724800182168,53.89551782608032
26,6175.5021726006635,54.73042893409729
27,6124.413707102372,61.104132890701294
28,6068.722651605543,64.67637205123901
29,6038.810117325676,69.72409796714783
30,5958.764627469336,73.44953489303589
31,5922.309413733365,77.88421678543091
32,5894.166179497062,83.31480288505554
33,5833.59006164598,83.8954918384552
34,5813.637971382395,86.39383792877197
35,5746.889752064795,88.2442569732666
36,5725.892571967597,95.9836859703064
37,5708.059020324872,98.61538100242615
38,5608.843819202997,105.27306985855103
39,5514.866442253391,106.33753609657288
40,5476.19298021997,110.21883487701416
41,5443.980641808732,116.65180993080139
42,5334.182547999326,124.16212677955627
43,5301.049213055725,127.0607099533081
44,5224.917036508268,131.48263883590698
45,5224.917036508265,133.23029780387878
46,5161.003799745716,142.4236888885498
47,5159.367441572718,147.759614944458
48,5085.048459879575,154.72090077400208
49,5059.077525384322,157.22189116477966
50,5054.497559481658,158.61533284187317
