,goalvalues,timestamps
0,9123.027033404804,0.0
1,8716.285215665863,0.0046939849853515625
2,8671.009580585385,0.34915614128112793
3,8403.03635163606,0.40991783142089844
4,8320.654674036312,1.3133208751678467
5,8238.801225036113,2.8566017150878906
6,8065.981015924117,4.388302803039551
7,8006.7067444392815,5.3453209400177
8,7880.591340342486,7.685483932495117
9,7816.74906394344,8.59557294845581
10,7778.233387084525,10.9551260471344
11,7637.896781667943,12.071334838867188
12,7450.083608450463,13.536978960037231
13,7229.184498456139,15.162400960922241
14,7025.197731291701,16.672353982925415
15,6858.522247522902,18.173978805541992
16,6732.4068434261135,19.83462405204773
17,6548.652077808321,21.416186809539795
18,6435.681342402917,23.264023065567017
19,6426.353118897401,23.27482795715332
20,6270.818852284865,26.108206033706665
