,goalvalues,timestamps
0,9692.59169816272,0.0
1,9466.974734501666,0.024387121200561523
2,9320.983403982846,0.16479802131652832
3,9051.555478132726,0.3790421485900879
4,8682.579406939556,0.44752001762390137
5,8564.204908931228,0.8514249324798584
6,8342.920258129383,1.3213980197906494
7,8161.89144950021,1.773164987564087
8,8090.270364996322,2.403688907623291
9,8025.332998557045,3.133836030960083
10,7753.868523263594,4.231584072113037
11,7663.357755909954,4.723818063735962
12,7557.733722303798,5.869794130325317
13,7466.828177167321,7.002509117126465
14,7371.247422390359,8.818882942199707
15,7338.021161783694,10.319659948348999
